908.000,161.000,89.000,253.000
905.298,158.822,90.496,254.350
904.694,158.767,89.577,254.157
905.369,159.244,90.041,252.900
904.765,159.092,90.645,255.016
902.257,159.560,91.700,255.299
903.336,159.335,90.463,256.056
902.565,160.323,91.396,256.517
901.958,162.854,90.463,253.909
901.338,162.578,91.096,254.157
902.406,162.007,93.224,254.689
900.559,163.729,92.905,253.097
902.167,162.195,94.910,254.937
900.693,162.819,93.808,253.999
900.915,163.993,92.746,253.507
900.908,162.049,96.446,255.552
901.693,164.477,101.473,253.525
900.401,163.096,98.275,256.286
899.667,164.493,108.957,253.809
900.172,165.794,100.949,254.539
898.619,166.847,111.764,254.359
898.448,166.726,106.366,253.252
897.072,167.802,115.690,252.743
898.117,168.597,115.654,253.207
899.060,166.013,102.801,254.947
896.650,171.277,117.995,249.605
896.536,169.952,123.035,249.849
897.651,171.614,120.804,249.686
894.081,168.861,123.772,252.759
895.049,170.924,123.962,249.695
893.990,172.158,123.614,248.284
895.481,158.485,167.623,261.955
897.449,165.647,125.493,256.443
895.903,174.621,131.101,246.397
895.272,172.292,133.082,250.697
896.355,174.039,133.474,247.567
896.083,164.168,139.118,258.569
897.677,169.674,118.843,252.494
895.044,170.772,130.696,252.378
897.839,176.218,130.198,247.304
896.849,173.798,132.896,249.271
900.572,179.547,130.556,242.514
900.313,180.416,131.786,242.557
900.301,182.779,130.019,240.338
900.142,178.632,131.046,244.382
899.760,184.057,132.526,238.189
896.311,185.066,135.869,238.660
902.208,184.650,129.124,240.213
901.877,187.668,130.490,236.646
898.194,187.125,134.340,238.085
903.757,187.252,128.228,238.547
903.439,190.267,129.565,234.968
903.974,189.730,129.195,234.645
904.415,189.201,129.009,236.053
904.579,191.135,129.380,232.883
905.297,192.149,128.639,233.289
904.442,191.618,129.656,234.698
905.022,189.200,129.195,236.391
905.187,189.037,129.565,237.069
905.354,187.118,129.935,237.746
905.521,185.195,130.305,240.184
905.505,180.262,131.046,246.507
904.846,177.268,133.082,248.179
908.834,173.705,125.107,254.214
905.666,166.156,129.656,261.098
907.167,174.468,126.655,252.574
908.887,165.721,128.228,261.829
907.365,177.097,128.706,249.345
910.025,166.547,123.386,262.195
909.767,166.899,123.902,258.249
910.111,167.438,123.214,260.038
910.111,180.690,123.214,245.711
909.395,182.033,122.209,244.766
