216.000,36.000,30.000,30.000
215.692,34.972,30.135,30.375
214.038,35.329,29.783,30.332
214.220,34.334,30.084,30.023
212.192,34.636,30.931,30.084
211.229,34.726,31.627,30.212
210.046,34.014,30.271,30.023
208.112,34.317,30.931,30.084
207.887,33.668,31.319,31.319
205.520,34.011,31.516,31.327
204.007,34.358,32.461,31.327
201.924,34.461,32.016,30.223
200.049,34.378,31.266,32.016
196.368,33.423,32.909,33.100
193.794,33.805,33.267,31.404
191.828,31.688,32.516,30.695
187.375,31.153,34.307,29.352
185.215,31.534,35.006,30.432
183.189,30.825,34.536,29.817
180.839,30.053,35.170,30.459
178.502,28.899,35.715,29.359
177.760,26.995,35.183,31.086
175.126,26.370,36.261,33.067
172.117,27.259,37.062,33.307
172.662,26.772,35.973,31.106
171.477,26.036,36.198,33.316
170.523,25.797,36.714,31.638
168.663,24.962,37.146,31.937
167.492,24.155,37.279,35.346
167.507,24.080,37.176,32.209
165.930,23.288,37.827,35.602
165.209,23.219,39.416,32.724
165.179,22.077,39.116,35.802
165.602,22.719,38.269,32.116
165.410,21.637,40.205,32.869
164.624,20.324,39.440,34.035
164.195,19.472,40.666,34.268
163.967,18.372,40.745,33.392
164.572,17.077,41.683,34.501
164.579,16.839,42.049,34.445
165.168,15.462,41.790,34.060
166.801,15.118,39.884,34.672
170.792,12.553,38.014,35.703
173.955,13.376,37.759,35.834
174.843,12.414,38.573,37.167
175.653,10.695,38.931,36.422
173.515,10.550,38.902,37.542
174.367,8.350,39.876,36.126
178.033,9.304,39.692,37.867
178.915,10.679,38.863,37.381
180.743,9.852,40.259,35.743
184.601,9.247,39.540,35.890
188.205,7.023,39.280,35.125
199.870,6.473,38.089,37.045
204.184,4.298,39.129,37.995
208.551,4.454,38.149,38.537
212.526,4.077,38.673,35.977
215.805,5.183,38.269,37.819
219.938,4.957,37.657,38.116
222.494,5.538,37.487,37.791
226.507,4.265,41.923,37.467
234.266,5.102,43.985,37.622
240.276,5.566,42.320,34.492
245.057,6.433,43.015,35.820
253.444,6.164,42.602,34.935
257.299,7.038,40.398,36.288
264.247,8.696,39.059,36.131
269.046,11.956,37.844,35.125
273.653,11.771,37.395,36.299
277.913,14.077,37.241,34.723
281.118,15.230,37.603,35.586
285.580,15.154,36.989,35.445
288.551,18.659,36.993,33.729
293.196,18.262,35.731,33.529
296.181,19.381,36.297,33.377
300.673,20.312,35.788,34.597
304.813,20.470,34.633,34.633
310.586,22.141,34.002,33.307
315.161,22.384,34.240,33.159
320.665,21.743,33.429,33.362
327.191,22.134,31.841,32.913
331.145,21.227,31.996,32.906
335.958,21.878,31.216,32.321
339.784,23.631,31.504,31.632
344.608,24.009,30.495,31.575
349.100,24.601,30.015,31.078
352.048,24.450,30.273,30.950
355.186,23.496,30.212,30.519
358.391,22.461,29.966,29.234
361.765,21.183,29.943,29.527
366.498,24.279,28.574,28.277
369.665,24.559,28.685,29.199
374.026,24.361,27.854,29.131
376.776,23.700,28.742,29.370
381.431,22.757,28.621,29.031
387.559,23.171,29.073,28.840
393.913,20.995,29.073,28.086
402.639,16.284,29.052,28.649
407.533,17.262,29.073,28.956
412.938,16.815,28.036,28.913
417.147,17.414,28.229,29.769
423.080,14.658,28.376,29.131
424.211,16.805,28.666,28.608
427.959,15.749,28.304,29.110
423.357,17.992,27.959,27.786
431.677,13.620,28.518,28.294
432.079,13.910,28.343,28.343
433.134,15.250,27.659,27.317
434.307,15.536,27.459,27.349
435.380,17.435,28.009,25.753
436.958,17.183,27.500,26.473
437.579,17.291,27.662,26.473
439.741,16.623,27.809,26.391
441.977,16.568,26.882,26.282
443.963,16.702,27.299,26.282
444.484,18.281,26.851,26.095
444.388,22.049,26.990,24.975
445.241,24.964,26.637,24.972
445.917,30.999,26.637,24.088
447.755,35.287,25.717,24.696
448.336,42.432,26.374,23.646
447.816,49.102,26.413,24.512
446.430,57.582,26.278,24.594
442.934,66.103,25.768,23.523
440.565,74.200,25.852,23.673
437.346,80.935,25.010,23.178
434.032,87.041,24.505,23.195
430.628,91.867,24.252,23.484
425.706,96.837,24.732,23.484
422.253,101.737,23.583,23.292
417.351,104.213,25.111,23.653
413.924,105.549,24.757,24.169
411.203,106.603,23.875,23.483
405.700,106.796,25.045,23.619
403.123,106.692,23.875,23.140
399.567,105.573,23.667,24.427
396.455,104.831,23.971,23.243
393.994,102.861,23.857,23.667
392.187,101.872,23.244,23.820
390.217,102.234,24.475,23.619
387.703,101.087,24.359,22.564
386.434,101.789,24.217,22.524
384.247,101.624,24.358,22.195
383.542,101.295,24.828,22.195
382.508,100.966,24.217,23.371
380.881,100.981,23.244,22.667
379.341,102.466,23.702,22.229
378.029,102.397,24.530,22.597
375.847,104.429,25.330,22.051
374.920,105.284,24.475,22.241
373.709,107.188,24.217,21.866
373.070,108.165,24.239,21.494
372.027,109.937,23.702,21.355
371.001,111.835,23.187,21.341
369.060,113.824,23.730,21.860
367.762,115.780,23.702,21.355
365.926,118.983,23.997,20.800
365.048,121.730,24.312,20.215
364.471,124.446,22.929,19.812
363.631,127.211,23.232,20.392
362.657,130.716,23.772,19.722
361.312,133.352,23.197,20.629
359.528,136.183,23.464,19.766
358.029,138.841,23.197,20.107
357.181,142.758,23.502,19.541
355.681,144.097,24.178,20.005
354.387,146.395,23.464,19.986
352.889,147.858,23.980,20.238
352.145,150.186,24.042,19.768
350.476,150.649,23.112,20.602
348.649,152.366,23.464,19.766
347.933,153.718,23.502,19.585
346.606,153.057,22.930,18.972
346.053,152.332,22.691,19.834
345.237,151.916,22.961,19.347
344.557,150.236,24.025,20.368
344.682,149.601,23.864,19.634
344.689,147.798,23.632,19.411
344.201,145.199,24.307,19.704
344.601,143.297,24.036,19.326
344.998,141.340,23.763,20.238
344.290,138.868,23.772,19.634
343.728,136.238,24.590,19.933
344.136,133.471,23.864,19.857
344.314,131.646,24.036,20.470
343.598,131.062,22.929,18.788
343.045,129.237,22.439,18.741
341.476,126.732,22.297,20.096
340.463,127.213,21.898,17.986
339.086,125.521,21.491,18.609
336.785,125.101,21.531,18.649
335.070,124.579,21.759,20.139
334.016,124.437,21.557,19.834
333.003,124.265,21.300,20.387
331.719,125.466,21.557,19.666
331.453,123.507,21.591,20.013
331.028,123.302,21.893,19.834
331.260,124.226,21.389,19.666
331.864,122.973,21.674,19.888
331.986,123.925,21.389,18.615
332.955,124.668,20.890,17.729
333.116,123.248,20.069,18.874
332.732,122.267,20.329,19.120
333.293,123.370,20.234,18.495
333.929,122.199,20.368,19.120
333.561,124.053,20.590,17.744
334.496,124.682,20.107,18.027
335.921,124.335,19.375,19.144
336.127,124.425,20.368,18.183
338.068,125.274,19.645,18.027
339.754,125.049,19.846,18.895
341.327,126.146,20.368,18.261
343.161,125.795,20.368,18.183
345.795,126.643,20.608,18.027
349.193,126.175,20.134,17.208
351.231,127.425,19.998,17.446
354.851,126.131,19.435,17.596
357.313,127.673,19.805,17.214
361.996,128.358,19.546,17.325
365.475,129.099,19.176,17.325
368.855,129.946,18.588,17.091
373.071,131.468,19.954,16.712
376.754,132.605,18.842,17.177
381.097,135.215,19.954,17.469
383.045,138.659,19.585,18.009
387.477,142.303,18.249,18.249
389.444,148.725,19.537,16.835
389.900,154.440,19.501,16.835
391.836,161.762,19.063,17.346
394.209,167.696,18.405,16.871
395.811,172.367,19.641,17.510
397.190,175.832,18.909,17.746
397.649,179.486,19.324,17.029
399.095,182.449,18.405,17.200
400.589,183.341,18.801,17.757
400.995,184.298,19.324,17.325
400.772,183.965,20.212,18.398
401.397,184.814,20.368,18.261
401.202,184.462,20.290,18.183
401.987,184.194,20.107,19.144
402.437,185.308,19.641,17.507
402.240,183.332,19.547,18.159
403.459,184.275,19.162,17.793
403.415,183.288,19.028,18.361
404.487,182.451,19.997,18.609
405.004,182.274,19.393,18.417
404.588,184.031,19.770,17.679
405.356,182.853,19.585,17.971
406.404,183.094,19.352,17.451
407.084,182.824,18.398,18.398
407.287,183.027,19.324,18.398
407.711,184.090,18.895,17.793
408.163,183.991,18.398,18.398
409.033,184.195,17.732,18.953
408.903,184.676,18.398,18.398
409.773,183.991,17.732,19.287
410.125,183.121,18.842,18.768
411.410,181.708,18.743,19.276
413.232,180.330,18.951,18.643
414.153,177.523,19.162,19.656
416.086,176.191,19.666,18.885
417.569,171.314,20.368,20.563
419.713,168.223,19.485,20.428
422.652,165.671,19.130,19.930
424.471,161.606,19.918,19.878
