1109.000,531.000,82.000,135.000
1113.776,523.525,80.872,137.315
1119.169,517.028,80.220,137.641
1123.055,509.399,81.294,137.315
1127.305,500.397,81.257,136.697
1129.090,495.070,82.331,138.063
1130.952,493.184,81.598,138.417
1132.539,491.641,84.390,136.601
1137.736,487.235,83.032,139.175
1142.253,485.407,82.601,137.884
1144.250,481.082,84.588,138.631
1149.202,477.015,83.804,139.601
1153.847,472.518,83.611,140.362
1158.310,470.619,83.370,138.298
1162.996,467.062,83.032,140.680
1164.656,465.488,82.744,140.362
1167.345,465.218,81.473,140.254
1168.686,464.904,84.786,139.598
1170.947,462.945,83.318,140.680
1175.263,459.903,83.370,139.601
1177.184,455.578,79.960,140.038
1175.803,452.845,83.358,139.778
1177.718,450.986,79.960,140.038
1176.337,449.313,83.358,139.778
1175.875,447.454,82.337,141.551
1177.280,447.778,82.553,141.551
1176.318,449.889,82.528,139.929
1178.002,449.728,79.590,140.895
1176.224,451.029,81.025,141.899
1174.888,453.948,84.341,140.782
1174.527,453.890,83.100,142.207
1173.643,454.053,82.909,142.534
1172.664,454.380,82.909,142.534
1171.685,455.359,82.909,143.187
1170.608,455.849,83.100,141.553
1169.822,454.545,82.718,143.509
1168.650,455.850,83.100,142.207
1167.548,456.014,83.127,142.534
1166.362,456.177,83.318,143.952
1164.977,456.560,83.891,142.527
1160.033,457.051,87.644,143.955
1159.958,459.019,85.768,142.721
1156.747,460.129,87.315,143.161
1156.479,459.321,85.611,144.776
1151.538,460.983,89.245,144.130
1151.646,461.507,86.757,144.444
1147.065,462.686,88.076,144.776
1144.072,466.335,89.089,143.130
1140.228,466.222,90.445,144.712
1140.544,467.324,87.522,144.800
1136.024,469.558,87.087,144.392
1132.847,470.552,88.497,143.752
1132.778,472.107,86.375,143.356
1128.220,473.059,89.245,144.130
1125.602,473.583,89.483,144.898
1125.633,474.176,89.877,145.081
1121.648,474.703,91.446,144.256
1122.269,474.345,87.904,145.203
1117.833,475.268,90.445,143.130
1118.345,474.521,87.140,144.396
