0.00000000,0.00000000
0.80755394,0.00000000
0.82394002,0.00000000
0.80017981,0.00000000
0.84528801,0.00000000
0.79645490,0.00000000
0.77734505,0.00000000
0.80893999,0.00000000
0.82179594,0.00000000
0.83652177,0.00000000
0.81468506,0.00000000
0.85286878,0.00000000
0.83166951,0.00000000
0.82297665,0.00000000
0.83287049,0.00000000
0.87842933,0.00000000
0.86275743,0.00000000
0.88923082,0.00000000
0.86856539,0.00000000
0.88934840,0.00000000
0.90102033,0.00000000
0.92258290,0.00000000
0.94446530,0.00000000
0.94366012,0.00000000
0.93969949,0.00000000
0.90494583,0.00000000
0.93614126,0.00000000
0.96103556,0.00000000
0.93489765,0.00000000
0.95053243,0.00000000
0.95047732,0.00000000
0.92362416,0.00000000
0.91793326,0.00000000
0.89651709,0.00000000
0.82310548,0.00000000
0.83884016,0.00000000
0.85805901,0.00000000
0.86117830,0.00000000
0.83763715,0.00000000
0.89048891,0.00000000
0.80402909,0.00000000
0.86676814,0.00000000
0.90951634,0.00000000
0.91564959,0.00000000
0.90710739,0.00000000
0.87332415,0.00000000
0.84723686,0.00000000
0.85887243,0.00000000
0.89005023,0.00000000
0.87450606,0.00000000
0.87273235,0.00000000
0.86179791,0.00000000
0.84083613,0.00000000
0.87038822,0.00000000
0.85672361,0.00000000
0.86295126,0.00000000
0.83226719,0.00000000
0.86821020,0.00000000
0.89027497,0.00000000
0.88690988,0.00000000
0.87959949,0.00000000
0.87596239,0.00000000
0.83795063,0.00000000
0.89278467,0.00000000
0.83759399,0.00000000
0.90054174,0.00000000
0.86683420,0.00000000
0.87350319,0.00000000
0.88883036,0.00000000
0.90065509,0.00000000
0.89364012,0.00000000
0.89490990,0.00000000
0.89991463,0.00000000
0.86735270,0.00000000
0.91723015,0.00000000
0.88913059,0.00000000
0.88951425,0.00000000
0.88626214,0.00000000
0.87435955,0.00000000
0.87745116,0.00000000
0.89468164,0.00000000
0.87233923,0.00000000
0.88815125,0.00000000
0.89036729,0.00000000
0.90335220,0.00000000
0.91066645,0.00000000
0.88627018,0.00000000
0.89240721,0.00000000
0.90940245,0.00000000
0.90822675,0.00000000
0.89162945,0.00000000
0.88613592,0.00000000
0.89661782,0.00000000
0.89771079,0.00000000
0.88616468,0.00000000
0.88009862,0.00000000
0.84638979,0.00000000
0.92212757,0.00000000
0.91998905,0.00000000
0.88905600,0.00000000
0.90377902,0.00000000
0.86383659,0.00000000
0.89404220,0.00000000
0.85663925,0.00000000
0.90391027,0.00000000
0.95477311,0.00000000
0.88247155,0.00000000
0.92413358,0.00000000
0.92949332,0.00000000
0.92704004,0.00000000
0.94078852,0.00000000
0.90390685,0.00000000
0.92095235,0.00000000
0.92738740,0.00000000
0.91622486,0.00000000
0.92597032,0.00000000
0.87284409,0.00000000
0.91291332,0.00000000
0.93809209,0.00000000
0.91298577,0.00000000
0.94703110,0.00000000
0.90950099,0.00000000
0.89462095,0.00000000
0.89671567,0.00000000
0.93287001,0.00000000
0.90027866,0.00000000
0.90456804,0.00000000
0.95075200,0.00000000
0.90456016,0.00000000
0.91689221,0.00000000
0.94782393,0.00000000
0.95434034,0.00000000
0.94545005,0.00000000
0.88695931,0.00000000
0.94608973,0.00000000
0.92973321,0.00000000
0.91521864,0.00000000
0.93292328,0.00000000
0.92254651,0.00000000
0.88959837,0.00000000
0.87411385,0.00000000
0.87004967,0.00000000
0.90593252,0.00000000
0.90455978,0.00000000
0.89895337,0.00000000
0.94027686,0.00000000
0.94506491,0.00000000
0.95925189,0.00000000
0.92815004,0.00000000
0.91375222,0.00000000
0.93778118,0.00000000
0.92381537,0.00000000
0.92306865,0.00000000
0.90716089,0.00000000
0.92465750,0.00000000
0.89348884,0.00000000
0.93773953,0.00000000
0.92494061,0.00000000
0.93378724,0.00000000
0.90762308,0.00000000
0.92374311,0.00000000
0.92615067,0.00000000
0.92994913,0.00000000
0.94107538,0.00000000
0.91320951,0.00000000
0.93338081,0.00000000
0.90428008,0.00000000
0.94281401,0.00000000
0.93338678,0.00000000
0.95890408,0.00000000
0.94911943,0.00000000
0.90467607,0.00000000
0.94488390,0.00000000
0.90786716,0.00000000
0.90311676,0.00000000
0.89764291,0.00000000
0.95976061,0.00000000
0.91379433,0.00000000
0.96346786,0.00000000
0.88668338,0.00000000
0.94534949,0.00000000
0.96113031,0.00000000
0.92152539,0.00000000
0.93634578,0.00000000
0.92305994,0.00000000
0.93310259,0.00000000
0.88222973,0.00000000
0.88796363,0.00000000
0.89172170,0.00000000
0.85622151,0.00000000
0.85204356,0.00000000
0.87759924,0.00000000
0.83301546,0.00000000
0.86233457,0.00000000
0.89681358,0.00000000
0.88886402,0.00000000
0.91371230,0.00000000
0.92337970,0.00000000
0.92914583,0.00000000
0.92552979,0.00000000
0.90067947,0.00000000
0.91125103,0.00000000
0.94504541,0.00000000
0.91632896,0.00000000
0.92582067,0.00000000
0.88229793,0.00000000
0.94889782,0.00000000
0.90082876,0.00000000
0.94073152,0.00000000
0.89278353,0.00000000
0.93875882,0.00000000
0.88427346,0.00000000
0.89248306,0.00000000
0.94232212,0.00000000
0.92138697,0.00000000
0.90293986,0.00000000
0.95793010,0.00000000
0.92510814,0.00000000
0.93988298,0.00000000
