111.000,68.000,27.000,25.000
112.794,70.303,27.106,26.221
113.340,71.370,28.851,26.977
112.862,72.252,29.135,26.837
112.078,70.319,28.182,26.445
108.230,66.814,27.789,26.578
100.804,63.854,29.009,27.046
96.880,63.640,27.473,25.720
91.614,63.493,28.209,26.603
92.347,63.423,28.174,27.019
94.551,65.049,28.319,25.987
98.023,66.374,27.482,26.882
101.077,70.763,27.482,26.664
102.549,73.463,29.881,27.427
102.187,74.865,29.915,27.786
101.244,73.264,30.233,27.796
99.765,71.262,28.898,27.390
95.786,68.790,28.151,26.286
89.850,66.993,29.390,27.427
84.300,65.480,27.374,27.431
82.249,66.539,28.339,28.009
85.339,67.542,27.812,27.360
89.028,69.339,27.320,27.375
93.333,72.901,27.129,27.074
97.627,75.805,27.754,27.427
98.011,77.025,28.986,27.986
96.194,75.392,27.602,26.917
94.257,71.737,26.633,26.963
88.394,69.767,28.472,26.149
84.691,67.764,27.404,26.853
80.617,67.287,28.572,27.754
85.294,67.427,27.021,27.699
89.449,69.501,27.129,28.064
92.796,72.649,28.153,27.320
96.045,75.426,28.763,27.320
94.938,76.367,30.695,27.925
94.111,75.277,29.692,27.567
91.871,71.571,28.477,27.384
87.844,70.304,29.359,26.949
84.095,70.042,28.151,26.681
87.385,70.011,27.734,27.349
92.590,70.914,26.598,26.875
98.342,72.308,26.817,27.887
100.965,75.467,27.734,27.734
102.949,76.840,28.985,27.431
104.440,76.819,28.773,27.699
105.090,75.179,28.942,26.681
103.537,72.720,28.854,26.893
103.061,72.552,28.742,27.846
104.601,73.359,27.317,27.602
110.500,73.788,26.413,27.349
116.089,76.873,27.068,25.663
122.146,78.357,25.930,25.612
126.267,80.029,26.949,26.533
129.304,79.646,27.727,26.924
131.391,77.590,28.064,26.413
132.173,75.420,27.100,26.173
131.485,73.198,27.834,25.265
130.736,71.539,26.121,26.549
130.274,70.656,27.786,25.983
138.711,70.518,23.772,26.527
145.594,72.970,23.191,24.909
150.348,73.633,23.292,26.155
155.011,76.112,22.979,25.258
158.252,77.823,23.195,24.456
160.436,77.805,24.204,24.444
160.625,78.114,24.365,24.365
161.777,78.383,23.483,24.365
161.849,78.896,23.868,23.868
167.011,80.553,25.357,23.196
174.836,82.542,23.826,22.796
180.119,83.125,22.994,23.465
183.707,84.901,23.680,22.471
186.429,82.831,23.448,21.633
185.998,81.493,24.855,22.579
186.878,79.191,23.619,22.099
186.951,78.504,22.275,21.493
194.787,77.497,20.338,22.671
198.890,77.346,21.038,22.414
205.101,79.239,21.152,22.196
209.540,81.023,20.890,22.718
213.778,82.962,20.426,22.451
215.602,81.883,21.640,21.425
216.629,79.365,21.500,21.326
217.699,77.724,21.253,20.822
216.675,75.974,21.388,20.580
216.149,76.053,21.893,20.884
220.384,76.600,20.607,19.747
227.690,77.154,18.680,19.612
231.598,79.872,21.340,20.146
236.414,81.060,19.930,20.470
239.490,80.962,19.369,20.625
240.170,80.589,20.170,20.610
239.303,79.162,19.649,19.854
238.442,79.364,18.609,19.650
238.733,79.829,20.877,19.144
246.170,81.597,19.530,19.650
252.971,82.965,18.258,19.088
255.459,84.480,19.360,19.998
259.567,86.733,18.969,19.444
262.503,87.095,18.990,19.144
265.450,86.382,18.990,19.837
264.527,85.141,20.329,18.885
264.140,83.281,19.602,18.377
263.067,81.596,19.580,19.580
261.554,80.834,19.128,19.602
260.037,82.285,20.992,20.290
266.381,83.545,18.601,17.273
270.603,84.473,19.018,17.757
276.447,87.058,17.991,17.251
282.814,88.758,18.434,17.439
285.908,91.498,17.757,17.613
287.185,91.674,18.540,17.652
287.582,90.750,18.697,18.807
286.057,89.280,18.401,17.679
283.352,87.018,17.456,17.638
280.502,87.206,16.019,17.652
275.210,86.303,19.152,18.369
278.323,87.352,19.352,17.793
285.222,87.844,17.296,17.934
290.354,89.885,15.557,18.256
295.615,93.366,17.655,16.124
298.183,95.781,17.247,17.485
297.457,94.509,17.369,18.034
294.563,92.480,17.688,17.404
290.372,88.573,17.475,17.049
285.417,85.681,16.213,17.439
278.964,83.549,17.825,18.641
279.332,83.120,18.734,18.113
283.479,82.292,16.621,18.361
287.727,83.979,15.933,17.859
290.898,85.085,16.328,17.893
294.195,86.644,16.568,17.017
296.696,88.894,16.260,16.736
296.011,89.239,16.376,16.409
294.030,88.001,15.848,15.980
289.435,85.778,15.848,16.552
283.442,82.511,16.258,17.364
278.203,82.110,15.818,18.573
269.474,82.180,18.432,18.846
268.673,81.586,19.547,19.547
270.740,81.756,18.732,19.365
273.558,82.079,17.950,18.913
277.314,84.316,17.769,17.547
278.597,86.128,19.073,18.292
278.116,86.157,19.547,19.210
277.472,84.602,18.144,18.144
275.296,83.230,17.529,18.807
269.709,79.670,16.981,18.515
262.998,78.769,17.759,17.333
256.675,77.277,19.109,18.079
252.911,75.586,19.772,20.260
257.083,77.045,18.194,18.963
258.151,77.410,19.135,19.585
261.241,79.593,18.495,19.159
264.026,81.759,18.173,19.542
262.961,81.379,19.808,21.405
260.990,80.995,19.017,19.307
255.437,79.632,19.876,18.643
250.314,76.396,20.916,19.183
244.929,74.399,18.761,19.612
238.632,73.188,18.451,19.837
232.180,72.822,20.492,21.032
231.207,73.127,22.523,21.935
234.276,73.275,20.614,22.128
236.194,76.940,19.962,18.972
238.566,79.714,19.627,18.261
239.141,81.431,20.948,18.667
236.568,81.760,19.450,17.089
230.664,79.861,19.428,17.675
224.319,78.680,18.759,17.596
216.097,77.034,21.619,19.720
215.821,75.808,19.307,21.383
216.696,76.532,20.920,20.387
217.814,77.176,20.511,20.096
220.522,79.184,19.690,19.485
220.763,82.366,20.629,19.325
218.752,82.304,20.250,19.890
212.952,77.864,20.139,20.868
203.009,74.762,23.002,20.677
193.291,71.718,24.080,22.099
186.396,70.346,23.401,24.239
186.427,69.643,23.532,23.820
187.500,68.864,23.477,22.859
189.283,69.593,22.936,23.680
190.688,72.216,22.712,23.136
192.195,74.810,23.472,22.597
191.556,76.990,24.192,20.935
185.852,74.438,23.490,22.215
177.899,71.555,23.012,21.907
169.820,69.632,22.826,20.935
159.927,68.874,23.596,24.696
148.239,68.848,26.979,27.319
149.460,68.603,26.119,24.701
151.039,69.218,25.207,24.696
152.386,70.861,25.213,24.662
153.737,74.888,24.712,23.712
151.148,76.360,24.553,24.747
144.060,75.510,24.960,23.029
135.314,73.290,23.724,24.444
122.089,72.556,27.610,27.901
119.870,72.892,26.445,26.445
120.896,74.767,26.991,25.612
123.998,76.225,26.089,24.498
124.644,79.698,28.115,26.533
122.963,78.932,26.633,24.927
119.319,75.216,26.273,24.088
110.124,70.789,27.587,24.555
101.436,68.044,27.944,24.057
96.314,67.430,27.418,25.857
97.016,65.692,27.941,26.121
100.954,66.212,26.827,27.209
102.699,69.183,26.882,26.773
104.578,71.980,28.202,25.663
103.876,75.843,29.337,26.419
101.119,75.438,28.518,24.708
95.734,72.484,28.851,24.890
89.035,69.477,27.878,25.123
82.240,67.880,29.218,24.657
77.670,68.053,28.850,25.879
81.365,67.620,28.504,25.973
85.584,68.338,28.518,27.482
88.861,70.089,29.079,28.574
89.299,71.030,29.711,28.086
87.558,67.432,28.086,27.622
83.336,65.443,28.686,26.893
79.807,63.930,28.966,26.837
84.765,63.734,27.622,27.846
90.747,64.164,27.153,27.597
96.564,66.187,26.908,27.129
98.350,68.082,27.809,27.809
97.295,66.187,27.790,27.678
93.087,61.923,27.653,26.986
87.379,60.339,28.999,25.973
83.940,58.248,27.789,26.743
87.049,56.927,27.734,26.358
93.228,57.565,28.082,27.754
98.528,60.517,27.734,27.510
102.178,61.778,28.153,27.986
101.839,62.035,28.773,28.095
99.916,58.745,29.370,28.628
95.683,55.941,28.202,26.403
90.249,54.065,28.339,27.679
88.252,54.168,27.360,26.681
92.662,52.950,27.754,28.409
97.721,53.418,27.077,28.095
103.430,56.582,26.653,27.986
107.402,57.918,28.009,28.944
110.286,60.187,28.685,29.085
111.572,59.235,29.247,27.912
113.884,56.738,28.362,27.844
114.329,54.493,28.095,26.286
115.835,50.678,27.754,27.754
116.097,48.531,27.846,28.014
117.414,48.923,27.678,27.846
118.646,49.959,27.678,27.958
118.870,52.957,27.846,27.566
119.300,57.522,27.597,26.320
120.673,61.714,26.959,24.960
121.510,68.835,27.158,22.995
122.933,75.281,26.963,27.314
124.746,81.249,27.809,26.664
126.981,81.331,27.809,27.100
129.110,80.189,27.129,26.358
129.667,80.361,27.941,25.265
132.183,80.682,27.299,25.907
135.341,83.144,26.335,24.890
137.070,85.490,26.690,25.969
140.022,90.414,26.725,24.392
143.904,94.779,25.917,24.269
148.778,98.526,25.667,24.505
153.023,99.157,25.717,24.454
158.757,97.894,24.707,22.534
164.410,96.473,23.809,22.099
172.863,96.338,22.459,22.597
177.674,95.482,21.851,23.717
180.775,95.053,22.689,22.827
182.271,91.463,22.689,22.919
181.327,86.032,22.827,22.643
179.722,82.514,23.444,22.989
179.022,80.702,23.913,22.517
187.536,79.539,21.447,23.076
191.982,78.344,23.508,21.549
197.317,76.964,22.261,21.168
199.134,75.927,22.718,20.238
200.813,73.742,22.414,20.822
200.400,72.533,21.587,20.847
199.032,73.857,22.961,20.963
201.885,73.641,22.847,21.879
211.642,73.640,21.701,22.106
217.386,77.385,22.143,20.866
222.392,79.386,21.038,20.435
224.772,79.016,21.549,21.134
224.060,77.279,22.113,20.822
223.673,73.665,22.371,22.543
221.982,71.250,21.791,21.746
222.180,70.369,22.539,21.571
229.042,69.267,21.638,20.703
235.652,69.839,20.665,21.643
239.989,70.328,20.793,21.133
244.460,70.683,20.170,20.884
246.906,70.537,19.930,20.096
247.753,70.739,20.422,19.126
247.279,71.737,19.850,19.730
244.878,72.598,20.810,21.771
244.829,76.342,22.027,21.038
249.706,77.068,24.111,20.847
258.430,79.748,19.540,19.855
261.639,81.969,19.325,19.404
264.669,82.892,19.237,19.666
265.937,82.775,19.237,19.861
265.478,81.402,19.128,19.128
