594.000,158.000,22.000,67.000
592.597,156.447,22.033,70.490
592.469,155.730,22.289,70.108
594.625,157.616,20.839,68.563
596.453,157.984,20.758,69.043
598.240,158.593,20.758,68.890
600.939,159.657,20.758,68.510
603.689,160.751,20.622,69.117
606.320,161.929,20.758,68.966
608.867,163.032,19.162,68.510
610.251,164.283,19.802,68.547
611.786,165.536,19.324,68.040
613.633,166.981,19.501,67.340
615.187,170.404,19.802,68.474
616.722,170.362,20.212,67.226
619.350,171.768,20.212,68.040
623.494,173.066,19.827,67.978
627.524,173.008,20.443,67.874
632.193,174.004,19.510,67.609
636.543,175.234,21.035,66.317
643.384,174.926,19.735,67.984
647.809,174.576,21.179,68.169
652.772,174.747,23.040,67.750
657.928,176.488,23.385,67.529
664.291,177.085,23.544,68.563
667.768,179.875,25.531,68.540
671.877,184.310,25.297,67.234
676.024,186.809,26.166,66.941
680.450,190.612,26.641,67.066
681.780,196.421,28.829,67.099
683.780,203.645,29.055,65.505
685.964,213.024,32.391,60.580
688.625,212.861,31.166,64.913
699.345,215.422,27.734,46.913
691.161,215.232,35.035,65.138
692.158,215.337,32.944,65.889
695.440,215.259,33.303,65.576
696.563,214.277,35.548,65.483
701.110,214.385,31.185,62.563
705.723,235.130,17.355,40.553
732.546,210.230,14.559,62.519
727.961,207.956,23.304,38.255
723.225,205.773,31.636,40.940
721.538,202.759,38.827,62.887
725.897,199.040,40.214,63.887
728.537,196.660,43.261,62.251
732.270,190.847,41.725,64.928
735.150,187.972,41.925,64.404
738.216,185.629,44.326,63.160
740.865,181.999,43.800,63.738
742.084,178.234,44.966,64.162
745.316,175.253,43.882,64.640
747.559,174.279,44.213,63.162
746.970,174.256,43.694,62.253
748.429,171.299,46.944,64.404
750.440,172.025,40.280,61.081
752.263,169.515,39.720,63.413
753.622,167.839,40.120,63.146
756.908,167.985,41.734,63.359
761.699,166.069,41.633,64.098
766.775,164.361,39.453,64.409
771.142,163.623,41.027,62.853
777.266,164.026,39.596,62.149
783.028,162.647,39.322,61.920
788.723,162.803,39.125,61.411
792.911,163.549,40.504,60.411
797.711,160.870,42.096,62.203
801.121,158.540,43.687,64.710
803.358,156.158,46.670,65.637
802.927,155.993,49.198,65.190
805.269,155.997,51.101,65.409
804.706,155.509,54.779,65.573
805.083,155.399,56.668,66.393
803.513,154.877,58.085,67.930
801.922,154.301,57.611,68.830
800.094,155.183,57.611,68.704
800.535,154.994,57.233,69.713
800.042,158.210,56.194,69.104
797.749,159.370,57.154,68.284
798.187,160.120,52.901,69.535
795.098,165.348,53.608,67.952
792.485,166.154,53.388,69.005
789.639,171.117,53.608,67.102
787.269,174.052,51.506,66.153
783.172,177.864,48.579,66.255
778.504,182.035,48.489,64.841
772.696,183.615,49.412,65.620
768.318,187.340,47.334,65.127
760.080,189.337,47.634,65.818
750.840,191.543,47.064,65.329
741.611,193.778,46.643,64.301
730.705,195.774,47.984,63.172
718.656,196.183,47.539,63.901
706.385,196.957,46.212,63.238
694.102,197.095,45.376,63.613
698.936,197.173,29.040,61.736
672.295,197.681,45.583,62.081
662.694,207.837,32.286,51.785
648.646,195.416,40.446,55.952
647.371,191.097,33.442,64.304
639.248,189.101,30.891,63.830
633.056,186.021,29.830,57.612
627.792,197.056,32.469,49.908
622.389,180.112,27.473,63.212
618.247,174.458,28.321,64.327
615.641,170.010,27.459,63.644
613.907,165.273,27.314,64.712
612.008,162.375,29.083,64.252
613.395,158.413,27.002,64.129
615.116,155.640,26.065,63.492
618.038,153.383,24.055,62.379
628.592,151.386,18.067,64.125
633.033,150.278,19.258,63.668
640.546,149.172,19.538,64.328
650.173,148.163,18.185,65.850
659.127,147.433,18.844,65.780
670.101,147.665,19.327,66.021
680.765,148.914,18.957,67.458
690.100,150.515,18.441,65.841
696.729,152.199,22.131,65.553
702.131,153.059,22.043,67.124
705.371,154.496,24.267,66.407
709.209,158.142,23.276,65.399
711.973,159.111,24.426,66.680
712.759,160.764,24.393,67.750
713.458,162.594,22.994,68.331
711.274,163.591,22.430,68.563
707.096,164.258,22.619,68.565
702.993,163.289,20.550,48.609
698.973,162.625,18.424,53.240
693.688,161.827,18.594,57.233
688.961,160.101,18.742,50.395
683.381,159.517,18.152,58.208
678.236,159.394,18.480,58.390
675.326,157.751,19.018,56.920
671.892,156.761,19.810,55.534
672.416,156.783,17.698,52.960
670.681,155.821,19.259,55.747
672.123,154.970,19.546,59.100
671.555,154.176,18.845,64.768
671.102,152.663,19.750,71.926
672.442,153.350,17.978,70.099
672.622,151.746,18.824,71.888
670.781,150.671,18.953,69.965
669.959,150.012,17.894,69.385
668.961,148.308,18.762,69.759
668.114,148.080,19.295,69.417
667.393,148.741,22.943,66.771
669.126,148.826,22.305,65.345
667.114,149.582,22.732,65.976
667.547,148.530,23.339,64.978
665.794,147.619,21.539,65.241
661.931,145.496,21.536,66.033
661.217,144.143,19.338,67.984
660.588,144.027,19.428,70.334
661.121,144.619,18.435,68.706
662.255,145.851,18.170,55.011
664.923,147.499,18.996,66.264
670.941,148.949,18.682,66.915
676.801,152.288,18.682,65.566
684.812,153.835,17.369,66.463
693.360,155.295,17.417,66.741
701.931,158.579,17.545,66.204
712.211,159.950,18.778,66.958
721.459,162.528,19.251,65.708
730.941,162.261,21.318,66.171
741.449,163.847,21.226,65.114
749.825,163.980,21.467,65.593
760.408,163.918,30.291,64.358
769.001,162.716,21.693,64.195
778.422,162.697,23.637,62.056
778.530,160.752,37.441,63.403
794.324,159.482,27.021,66.918
802.103,158.382,29.598,66.467
807.731,156.621,25.734,65.982
810.363,189.777,16.178,88.402
834.800,151.933,23.724,53.151
834.000,150.538,22.248,46.641
827.506,150.175,32.008,32.653
826.147,148.683,36.613,65.033
825.334,148.059,44.024,64.124
824.543,145.384,41.130,66.276
822.734,146.738,46.317,63.777
821.355,143.075,44.821,65.978
817.266,142.912,46.784,65.433
815.670,141.090,46.976,65.523
814.171,140.090,46.976,65.856
